epoch,loss,val_loss
0,0.1371983140707016,0.13724012672901154
0,0.1407431662082672,0.13054852187633514
0,0.1355094015598297,0.12974479794502258
0,0.13107775151729584,0.13024041056632996
0,0.1314249336719513,0.1249532699584961
0,0.12129895389080048,0.1232316717505455
0,0.12034805119037628,0.12264560163021088
0,0.12415702641010284,0.1191365122795105
0,0.12035620212554932,0.11936662346124649
0,0.12036234140396118,0.11762380599975586
0,0.1203969269990921,0.11400943994522095
0,0.09071148931980133,0.12493119388818741
0,0.12434184551239014,0.1208154708147049
0,0.1195913553237915,0.11812776327133179
0,0.11412657797336578,0.11661374568939209
0,0.11676961183547974,0.11761556565761566
0,0.11666949093341827,0.11295197159051895
0,0.11089125275611877,0.11284585297107697
0,0.11419498920440674,0.11279906332492828
0,0.11270399391651154,0.10776078701019287
0,0.10654400289058685,0.11025349050760269
0,0.108663409948349,0.11104031652212143
0,0.10852579772472382,0.10540507733821869
0,0.10358943790197372,0.10562758147716522
0,0.10213491320610046,0.10953545570373535
0,0.10524497181177139,0.10337524116039276
0,0.09864754974842072,0.10245916992425919
0,0.0992608517408371,0.10617170482873917
0,0.10431338846683502,0.10412559658288956
0,0.10123634338378906,0.10018549114465714
0,0.09787304699420929,0.1051759347319603
0,0.10550864040851593,0.1035441905260086
0,0.1030879020690918,0.09783216565847397
0,0.09465920925140381,0.10509555041790009
0,0.10367021709680557,0.1037205308675766
0,0.10031312704086304,0.097239188849926
0,0.09483315050601959,0.10380703210830688
0,0.10211245715618134,0.09741107374429703
0,0.09560778737068176,0.09806951135396957
0,0.09541475772857666,0.09846772253513336
0,0.09550051391124725,0.09688432514667511
0,0.07456111907958984,0.10659439861774445
0,0.10184730589389801,0.10086115449666977
0,0.09736360609531403,0.10452036559581757
0,0.1001364141702652,0.09954656660556793
0,0.09695824980735779,0.1011199951171875
0,0.09517936408519745,0.095695361495018
0,0.09231606125831604,0.09580657631158829
0,0.0942627340555191,0.09316633641719818
0,0.09121862053871155,0.0951491966843605
0,0.09278512746095657,0.09554755687713623
0,0.09189744293689728,0.09242323040962219
0,0.09007509797811508,0.09428688138723373
0,0.09166312217712402,0.09496253728866577
0,0.09068992733955383,0.09123485535383224
0,0.08767266571521759,0.09553496539592743
0,0.08898665010929108,0.09376297891139984
0,0.08949640393257141,0.09012960642576218
0,0.08593517541885376,0.09232045710086823
0,0.0899246484041214,0.09228881448507309
0,0.08843230456113815,0.08921214193105698
0,0.08728957176208496,0.09145297855138779
0,0.08933568745851517,0.09093669056892395
0,0.08716525137424469,0.08818522840738297
0,0.08591553568840027,0.0925133228302002
0,0.08801423013210297,0.09052158892154694
0,0.08784313499927521,0.08790932595729828
0,0.08644004911184311,0.09456633031368256
0,0.09028101712465286,0.08933129161596298
0,0.08589930832386017,0.08814094215631485
0,0.0845322385430336,0.09536232054233551
0,0.06773609668016434,0.10652101039886475
0,0.10301737487316132,0.11274150758981705
0,0.10832338780164719,0.09208836406469345
0,0.08843391388654709,0.11945585161447525
0,0.11248471587896347,0.10290844738483429
0,0.09802335500717163,0.0959743857383728
0,0.09307272732257843,0.11109528690576553
0,0.10563816130161285,0.09160260856151581
0,0.0882575586438179,0.10174783319234848
0,0.09724722057580948,0.09150692075490952
0,0.08730074018239975,0.0950394719839096
0,0.09137488901615143,0.09090263396501541
0,0.08733829110860825,0.0905919224023819
0,0.08523885905742645,0.09281851351261139
0,0.08776635676622391,0.08977179229259491
0,0.08371882885694504,0.08883000910282135
0,0.08345425128936768,0.08833928406238556
0,0.08302390575408936,0.0862603634595871
0,0.08278656750917435,0.08897727727890015
0,0.08397851884365082,0.08571863174438477
0,0.08234589546918869,0.08799981325864792
0,0.08449779450893402,0.08426028490066528
0,0.07959084957838058,0.08679690212011337
0,0.0837862491607666,0.08563866466283798
0,0.08027411997318268,0.08544410020112991
0,0.08183936774730682,0.08609404414892197
0,0.08335378766059875,0.08406031131744385
0,0.0795467272400856,0.08597959578037262
0,0.08219573646783829,0.08542874455451965
0,0.08079095184803009,0.0840480774641037
0,0.0644979476928711,0.08725127577781677
0,0.08194654434919357,0.08612394332885742
0,0.08180207014083862,0.08635372668504715
0,0.08301906287670135,0.08713503181934357
0,0.08126790821552277,0.08699135482311249
0,0.08005326986312866,0.08603311330080032
0,0.08187078684568405,0.082481250166893
0,0.07861839234828949,0.08754545450210571
0,0.08377353101968765,0.08361230790615082
0,0.07876444607973099,0.0860452875494957
0,0.08130945265293121,0.08596084266901016
0,0.08160696178674698,0.08278874307870865
0,0.07888796925544739,0.08704346418380737
0,0.08168850094079971,0.08177685737609863
0,0.07712940126657486,0.08810858428478241
0,0.08113139867782593,0.08255400508642197
0,0.076783686876297,0.08473751693964005
0,0.07882145047187805,0.08286119997501373
0,0.07929766178131104,0.08181681483983994
0,0.07655064016580582,0.08376388251781464
0,0.07973267883062363,0.08081606775522232
0,0.0766879990696907,0.08349379897117615
0,0.07855304330587387,0.08170567452907562
0,0.07815057039260864,0.08095767349004745
0,0.07565899193286896,0.08270592987537384
0,0.07848753035068512,0.0806494802236557
0,0.07707177847623825,0.08110632002353668
0,0.0767364501953125,0.08105190098285675
0,0.07671527564525604,0.08009535074234009
0,0.07464344799518585,0.08142658323049545
0,0.06156205013394356,0.08396617323160172
0,0.07920555770397186,0.08193503320217133
0,0.07760727405548096,0.08110382407903671
0,0.07677427679300308,0.08091191947460175
0,0.07641656696796417,0.08165714889764786
0,0.07518277317285538,0.07897462695837021
0,0.07444228231906891,0.07906973361968994
0,0.07488052546977997,0.07870819419622421
0,0.07474114000797272,0.0791923925280571
0,0.07502660900354385,0.07992007583379745
0,0.07508973032236099,0.07842139899730682
0,0.07435827702283859,0.08106571435928345
0,0.0767199918627739,0.07878518849611282
0,0.07355129718780518,0.08045496791601181
0,0.0760083720088005,0.08081842958927155
0,0.07417816668748856,0.07943238317966461
0,0.07374797016382217,0.08275417983531952
0,0.07605590671300888,0.07763262093067169
0,0.07356578856706619,0.08230827003717422
0,0.07696597278118134,0.07811982929706573
0,0.07361499220132828,0.08027639240026474
0,0.07626594603061676,0.07989956438541412
0,0.07436541467905045,0.07727885246276855
0,0.07324343919754028,0.08015024662017822
0,0.0747409239411354,0.0764288455247879
0,0.07214229553937912,0.08040621876716614
0,0.07645143568515778,0.07750479131937027
0,0.07269066572189331,0.07692252099514008
0,0.0724591463804245,0.0785428136587143
0,0.07284089922904968,0.07630713284015656
0,0.05882338434457779,0.07988635450601578
0,0.07456106692552567,0.07739388942718506
0,0.07294458895921707,0.07712020725011826
0,0.07246959954500198,0.07656487077474594
0,0.07155326008796692,0.07692929357290268
0,0.07085032016038895,0.07552540302276611
0,0.07062750309705734,0.07602302730083466
0,0.07148084044456482,0.07755871117115021
0,0.07326564937829971,0.08563368022441864
0,0.080652616918087,0.0774669498205185
0,0.07256820797920227,0.08420366793870926
0,0.07961000502109528,0.09654039889574051
0,0.09166966378688812,0.0946182832121849
0,0.08897311240434647,0.09006728231906891
0,0.08492691814899445,0.0855834037065506
0,0.07880036532878876,0.08884965628385544
0,0.08300898224115372,0.08999866247177124
0,0.08225562423467636,0.08374673128128052
0,0.07905470579862595,0.08698639273643494
0,0.08107923716306686,0.0843363031744957
0,0.07954820990562439,0.08440190553665161
0,0.07988671958446503,0.07996950298547745
0,0.07403352111577988,0.08363009244203568
0,0.07894875109195709,0.08028745651245117
0,0.07457488030195236,0.07786578685045242
0,0.07353568077087402,0.08435162901878357
0,0.07941459119319916,0.07751372456550598
0,0.07236462831497192,0.07892630994319916
0,0.07409539818763733,0.07844628393650055
0,0.07214073836803436,0.07829612493515015
0,0.05940781533718109,0.07746527343988419
0,0.07212419807910919,0.07760942727327347
0,0.07256853580474854,0.07681097835302353
0,0.07199151068925858,0.07770432531833649
0,0.07173563539981842,0.07698903232812881
0,0.07108254730701447,0.07694531977176666
0,0.07172718644142151,0.07585052400827408
0,0.0707659050822258,0.0768209844827652
0,0.07199464738368988,0.07601726055145264
0,0.07067392766475677,0.0762060135602951
0,0.0709342435002327,0.07527158409357071
0,0.07030536234378815,0.07523531466722488
0,0.07025767862796783,0.07616846263408661
0,0.07064399868249893,0.07561133801937103
0,0.07019627094268799,0.07504106312990189
0,0.06859821826219559,0.0759764313697815
0,0.06976505368947983,0.07623900473117828
0,0.0689510926604271,0.07557813823223114
0,0.07064860314130783,0.07570147514343262
0,0.06946816295385361,0.0738920271396637
0,0.0691298246383667,0.07705247402191162
0,0.0718618631362915,0.07343363761901855
0,0.06738601624965668,0.07611370086669922
0,0.07118450850248337,0.07468552887439728
0,0.06867768615484238,0.07419296354055405
0,0.06960362941026688,0.076987624168396
0,0.07165718823671341,0.07290271669626236
0,0.06725980341434479,0.07544748485088348
0,0.07012477517127991,0.07315907627344131
0,0.06662154942750931,0.07531251013278961
0,0.05591537803411484,0.07406067103147507
0,0.0685814842581749,0.07410294562578201
0,0.06818050146102905,0.07347957789897919
0,0.06867294758558273,0.0754503607749939
0,0.06862282752990723,0.0730733796954155
0,0.06694309413433075,0.07546404749155045
0,0.06984695792198181,0.07386316359043121
0,0.0684652030467987,0.07314709573984146
0,0.06798382103443146,0.07401414960622787
0,0.06830860674381256,0.07255260646343231
0,0.06721129268407822,0.07376933097839355
0,0.06828881800174713,0.07313130795955658
0,0.06804651767015457,0.07495003193616867
0,0.06912870705127716,0.07342611253261566
0,0.06763486564159393,0.07302792370319366
0,0.06667584180831909,0.0732022076845169
0,0.0666894018650055,0.07239378988742828
0,0.06505812704563141,0.07306106388568878
0,0.06781777739524841,0.07289664447307587
0,0.06642071902751923,0.07282871007919312
0,0.0677582398056984,0.07491163909435272
0,0.06921254843473434,0.07126180827617645
0,0.06492625176906586,0.07391588389873505
0,0.06849811971187592,0.0721777081489563
0,0.06584276258945465,0.07202843576669693
0,0.06693146377801895,0.07488926500082016
0,0.06907344609498978,0.07156486809253693
0,0.06566625833511353,0.07357281446456909
0,0.06783455610275269,0.07138143479824066
0,0.06460519134998322,0.07271186262369156
